id,log_price,property_type,room_type,amenities,accommodates,bathrooms,bed_type,cancellation_policy,cleaning_fee,city,description,first_review,host_has_profile_pic,host_identity_verified,host_response_rate,host_since,instant_bookable,last_review,latitude,longitude,name,neighbourhood,number_of_reviews,review_scores_rating,thumbnail_url,zipcode,bedrooms,beds
11712092,6.907755278982138,House,Entire home/apt,"{TV,Internet,""Wireless Internet"",Kitchen,""Free parking on premises"",""Pets allowed"",Heating,""Suitable for events"",Washer,Dryer,""Smoke detector"",Essentials,""Hair dryer"",Iron}",9,2.5,Real Bed,flexible,FALSE,SF,"Perfect house for enjoying the 50th Superbowl week in the sunny Potrero Hill. Two floor house fully equipped, with BBQ in the backyard, pet friendly! Located 5 min away from the vibrant Mission and close to the 24th BART station. Located in Potrero Hill, lots of parking spaces always available right in front of the house! Two floors house. First floor: 2 bedrooms with Queen size beds, living room (TV, PS4, Kegerator!), stainless steel kitchen and full bathroom. Upstairs: 2 bedrooms with Queen size beds, one private full bathroom (Korean style) and one common half-bathroom. The place is large, fully equipped. BBQ in the back yard and chill in the Potrero sun, good place for having pets! We will be staying in SF, but no interaction is needed unless you want to.",,t,t,,9/8/14,f,,37.75052787732777,-122.4029728,Superbowl home in Potrero Hill,Potrero Hill,0,,https://a0.muscache.com/im/pictures/d4890136-60fb-4a67-8c51-787d0bfe3661.jpg?aki_policy=small,94107,4,4
20918988,6.214608098422191,House,Private room,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air conditioning"",Kitchen,""Pets live on this property"",Dog(s),""Indoor fireplace"",Heating,""Family/kid friendly"",Washer,Dryer}",2,1.5,Real Bed,flexible,FALSE,DC,"Peaceful and private room in house of loving family - conveniently located in the diverse Woodridge neighborhood of Washington, DC - 12 blocks from the Basilica of the Nat. Shrine.  Bedroom easily accommodates couple, additional small room w/ desk.",,t,f,,8/29/15,f,,38.933761691122754,-76.97799439,peaceful room near CUA Shrine,Brookland,0,,https://a0.muscache.com/im/pictures/107126446/34301e9c_original.jpg?aki_policy=small,20018,1,1
5806687,4.700480365792417,Apartment,Entire home/apt,{},1,1,Real Bed,flexible,FALSE,NYC,A beautiful New York City Studio Apartment located in Chelsea. Close to 5th Avenue shopping and Union Square Park.  4th floor walk-up. Full Bathroom Full Kitchen Internet Included Close to all subway lines Quiet guess and non-smokers only,,t,t,,4/6/14,f,,40.739421918538795,-73.99628925,Studio apartment Chelsea NYC,Chelsea,0,,https://a0.muscache.com/im/pictures/4ae85551-f8f1-4f2b-a633-1b99dc6657ee.jpg?aki_policy=small,10011,0,1
16474211,4.4998096703302615,Apartment,Entire home/apt,"{TV,""Wireless Internet"",""Air conditioning"",Kitchen,""Free parking on premises"",Heating,Washer,Dryer,""Smoke detector"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",3,1,Real Bed,moderate,TRUE,LA,"Spacious, bright, top floor one-bedroom apartment in the heart of Los Feliz. Located on bustling Los Feliz Boulevard, this apartment is perfectly situated to provide convenient access to the best of Los Angeles--scenic drives or hikes through Griffith Park, arts and tourist attractions in downtown Los Angeles and Hollywood, and dining and nightlife gems (that provide occasional star sightings), including the Dresden, Covell wine bar, and Little Dom's. This spacious, charming one-bedroom apartment has everything you need for a wonderful LA getaway. With windows on all sides, it provides an abundance of natural light. It also includes: -One bedroom with queen bed, two closets with hangers, and a full dresser -A double-sized air mattress -Linens, towels, and basic bathroom amenities -TV with Roku, including Netflix and Hulu (but no cable) -Wifi -Refrigerator -Microwave -Basic kitchen dishware and cutlery -Desk -Two air conditioner units (one in living room and one in bedroom) -Bedroom fan",3/26/17,t,t,82%,8/11/14,f,3/26/17,34.113148331638634,-118.2836444,"Very Large, Bright Los Feliz One-Bedroom Apt.",Los Feliz,1,100,https://a0.muscache.com/im/pictures/8a19d93e-9028-4508-bb36-7d44bd4f858d.jpg?aki_policy=small,90027,1,1
15187281,5.5174528964647065,Apartment,Entire home/apt,"{TV,""Wireless Internet"",""Air conditioning"",Kitchen,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron}",5,1,Real Bed,flexible,TRUE,NYC,"Come enjoy my huge two bed room apartment in the heart of chelsea. My place has been beautifully renovated with hardwood floors through, floor to ceiling windows with lots of sunlight and lots of closet space. I'm less than a minute walk to the subway, and only 8 blocks from Penn Station making it very convenient to get around New York City.",,t,f,100%,9/22/17,t,,40.74942940883362,-73.99834523,Big Two Bedroom Apartment near subway!,Chelsea,0,,https://a0.muscache.com/im/pictures/279ca88f-b111-4652-bcf6-e7b11d880f65.jpg?aki_policy=small,10011,2,3
20269518,4.691347882229144,Apartment,Entire home/apt,"{TV,Internet,""Wireless Internet"",""Air conditioning"",Pool,Kitchen,""Free parking on premises"",Gym,""Elevator in building"",""Hot tub"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",""Laptop friendly workspace""}",3,1,Real Bed,moderate,TRUE,LA,"Penthouse level unit with balcony and sunset view located the artsy district of North Hollywood, Ca. This unit has access to a gym, pool and spa onsite. Full kitchen with dishwasher in the unit as well as a washer and dryer. Walking distance to many popular bars and eateries, about a 5 minute Uber drive to Hollywood and Universal Studios.",5/1/17,t,t,100%,11/27/16,f,5/1/17,34.16380400191921,-118.3760293,Escape in the City,,1,100,https://a0.muscache.com/im/pictures/dbf63ad1-a9f1-4cc6-8ec0-d8aa1f674bed.jpg?aki_policy=small,91601,1,1
19247305,4.7791234931115305,Apartment,Entire home/apt,"{TV,""Wireless Internet"",""Air conditioning"",Kitchen,""Free parking on premises"",""Pets allowed"",""Elevator in building"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_50""}",6,2,Real Bed,strict,TRUE,LA,"This is a two-bedroom spacious and luxury apartment with 12-foot height ceilings and Hardwood Floors and the best rooftop lounge that offers a 360 degree view of LA including the iconic Hollywood Sign. This is a two-bedroom spacious and luxury apartment with 12-foot height ceilings and Hardwood Floors. Enjoy one of the best views in all of Los Angeles from the community's rooftop to lounge that offers a 360 degree  You will be located toview of LA with the Hollywood Sign and Griffith Observatory to your North and the downtown skyline to the South with the horizon of the Pacific Ocean to its West. Where you'll be able to read, write, relax and tan under the sun of Southern California. Sleep comfortably on two King Size Beds. Equipped with a 42' inch LG HD TV with Netflix and Hulu available & Wireless Internet.  Additional guests can comfortable sleep in the sofa located in the living room. so many great areas in walking distance including Hollywood and Vine, Thai town with some of the b",9/27/15,t,t,100%,12/6/14,t,4/29/17,34.100843664981724,-118.3133146,HOLLYWOOD SIGN VIEW LUXURY SUITE 2BR/2BTH/FREE PRK,Hollywood,30,89,https://a0.muscache.com/im/pictures/106221423/5d1bc72c_original.jpg?aki_policy=small,90028,2,2
11095719,4.4998096703302615,Apartment,Entire home/apt,"{TV,""Wireless Internet"",""Air conditioning"",Kitchen,""Elevator in building"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""translation missing: en.hosting_amenity_50""}",2,1,Real Bed,flexible,TRUE,LA,"Hello! Thank you for considering my place for your stay in Los Angeles. The space is a cozy studio apartment located just a few short miles from the Hollywood center/main attractions.  My place is close to Figaro Bistrot, Fred 62, Skylight Books, Ye Rustic Inn, and Los Feliz 3 Cinemas. You’ll love my place because of the location, the neighborhood, the outdoors space, and the ambiance. My place is good for couples, solo adventurers, and business travelers. You'll have access to the main room, kitchen/dining area, bathroom and a section (clearly designated) of the walk-in closet. I work full-time during the week, but I'll be available via phone or email to answer any questions you have and help you settle into your stay. This apartment is in Thai Town, adjacent to Los Feliz and Franklin Village. You can walk to some amazing Thai restaurants in Thai town, fun bars and restaurants in Franklin Village, and the theater along with more restaurants/bars in Los Feliz. Please note, although the",1/10/17,t,t,100%,3/10/14,f,4/20/17,34.10478507170547,-118.3041888,Quaint Studio Apartment Near Hollywood,Hollywood,4,100,https://a0.muscache.com/im/pictures/12f009d7-8dbc-4d98-9d1c-866011573586.jpg?aki_policy=small,90027,0,1
4285537,4.7791234931115305,House,Private room,"{""Wireless Internet"",""Air conditioning"",Kitchen,Heating,Washer,Dryer,""Smoke detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",2,1,Real Bed,flexible,TRUE,DC,"Great room in the heart of DC, just blocks from famed Howard Theater, the 9:30 Club and 14th street corridor.  It's a short walk to Adams Morgan DuPont circle and Down Town DC.  Metro is one block away and direct ride from Reagan National Airport. Room has private Bathroom. My place is good for couples, solo adventurers, and business travelers.  The Loft is on the third floor (private) with great views off the front balcony.  It has a private living room/work space.",10/9/16,t,t,100%,10/17/14,f,4/12/17,38.914204383557646,-77.02530769,The Loft,U Street Corridor,6,100,https://a0.muscache.com/im/pictures/a3b787c9-92df-45a5-a659-cc06ce2e93b5.jpg?aki_policy=small,20001,1,1
14668858,5.010635294096256,Apartment,Entire home/apt,"{""Wireless Internet"",""Air conditioning"",Kitchen,""Family/kid friendly"",Essentials,Shampoo}",2,1,Real Bed,moderate,FALSE,NYC,"This beautiful pre-war walk-up building is only one flight of stairs up. Upon entering you are greeting with high ceilings and crown molding and an original 1920's fireplace. The authentic hardwood floors tie the room nicely together. Our decor is rustic and industrial-chic with a few colourful accents. The apartment has one large (in New York terms) living room, one very large (In New York terms) kitchen, a queen sized bedroom and a bathroom with a bathtub and rainfall showerhead. You can use: - every part of the apartment - all kitchen supplies (including microwave, cooking utensils, dish, silver and glassware and the nespresso machine) - window-AC unit - you might have a nice bottle of wine or a six pack of beer waiting for you You will receive the key in person from either myself or my fiancee and I gladly answer any questions you might have then. We are conveniently located just a few blocks from the N, W, R, and Q, F and the 4, 5, 6 trains. You ahve a Whole Foods supermarket foot",,t,f,,1/20/16,f,,40.759900755021796,-73.96262541,Live like a local (chic pre-war walk-up building),Midtown East,0,,https://a0.muscache.com/im/pictures/56a11dbd-f173-4512-906b-b8a12a832d5d.jpg?aki_policy=small,10022,1,1
7822736,4.605170185988092,Apartment,Entire home/apt,"{""Wireless Internet"",""Air conditioning"",Kitchen,Heating,""Smoke detector"",""Carbon monoxide detector"",Essentials,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",2,1,Real Bed,flexible,TRUE,LA,"My place is close to the airport, the city center, parks, art and culture, great views, disney, nickelodeon, nestle, burbank, glendale Americana. You’ll love my place because of the comfy bed, the high ceilings, feels like a treehouse.",,t,f,,3/13/10,f,,34.16778108631532,-118.2821212,Cool Pitstop- Great for business travelers - QUIET,Glendale,0,,https://a0.muscache.com/im/pictures/ecc387a5-b040-4dc4-849a-0a536cd32c5d.jpg?aki_policy=small,91201,1,1
15990686,3.80666249,Apartment,Private room,"{""Wireless Internet"",Kitchen,""Hot tub"",Heating,""Family/kid friendly"",""Smoke detector"",Essentials,Shampoo}",2,1,Futon,strict,TRUE,NYC,"30 min to Manhattan A clean private room with tons of light. There is a Queen size bed and a SHARED bathroom. 5 minutes walk to 2 and 5 train, 12 minutes walk to Q train. You will have the apt key so you can in and out as you please, 24 hours! The area is very safe and quiet.  Also the room gets tons of sun during the day. You'll share the apt with two NYU students/artists Full access to kitchen, coffee maker, microwave. Also I'll give a shelf of our fridge to put your food in it.  I have blanket, fresh sheets, pillow, towel for you and will try to provide things you need while your staying. Being an international student in NYC I would like to interact with people around the world! Here is a Jamaican neighborhood. You should expect to see Caribbean culture in this area.  It's cool. just make a simple search to make sure you like it!  The neighborhood is quite safe. You'll find many restaurants and store in this area. 2, 5 and Q, B trains. Feel yourself at home!",12/27/14,t,t,80%,12/19/14,f,1/2/17,40.65262787749936,-73.95560803,"Close to the Subway, Super Quiet",Flatbush,19,87,https://a0.muscache.com/im/pictures/60961994/15b673ee_original.jpg?aki_policy=small,11226,1,1
19135811,5.010635294096256,House,Private room,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air conditioning"",Pool,Kitchen,""Free parking on premises"",""Pets live on this property"",Dog(s),""Hot tub"",Heating,Washer,Dryer,Essentials,Shampoo,Hangers,""Hair dryer"",""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",2,1,Real Bed,flexible,FALSE,LA,"One bed room for rent in a 2 bed 2 bath house.  Perfect place for someone who needs a relaxing place to rest.  Private Pool/hottub out the back door.  Free parking, close to all the Melrose shops",,t,f,,5/2/16,f,,34.07979251580814,-118.3459506,Sunny One bed with Private POOL,Mid-Wilshire,0,,https://a0.muscache.com/im/pictures/07602ac1-e9bc-4880-866c-75d6305f5dfb.jpg?aki_policy=small,90036,1,1
15956956,5.1647859739235145,Apartment,Entire home/apt,"{""Cable TV"",""Wireless Internet"",""Air conditioning"",Pool,Kitchen,Doorman,Gym,""Elevator in building"",""Hot tub"",""Smoke detector""}",2,2,Real Bed,strict,TRUE,LA,"Revel in the awe of all that is Los Angeles in the comfort of a centrally located loft in the heart of downtown. Located along the bustling area of Spring Street, my loft is a welcome reprieve from the exciting plethora of events to experience in Los Angeles.     Steps away from the lobby is an assortment of amazing restaurants, bars, luxury lounges, art galleries and neighborhood cafes that surround the historic Spring Street District and provide you with a truly unique experience that is the perfect alternative to staying at a hotel.   Minutes away from Pershing Square, LA Live, Nokia Theater, Staples Center, Disney Concert Hall, Griffith Park and Dodger Stadium. Also conveniently close to major Los Angeles areas and easily accessible by car or train – 25 minutes to Santa Monica and Universal Studios and only 30 minutes from LAX Airport.   I am looking forward to welcoming you to my home. Please feel free to let me know of any questions you may have. I would be more than happy to add",3/31/13,t,t,100%,3/7/13,f,8/20/15,34.045035079328144,-118.2512598,URBAN DOWNTOWN LA LOFT,Downtown,25,100,,90013,1,1
6924942,4.700480365792417,Apartment,Private room,"{""Wireless Internet"",""Air conditioning"",Kitchen,Heating,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",2,1,Real Bed,moderate,TRUE,NYC,"Sunny apt with private bedroom & living room all to yourself. In gorgeous Park Slope ""#1 Most Livable Neighborhood."" Quiet streets, walking distance to serene parks, hip restaurants/bars yet close to world class concert venue & sports arena (Barclays Center.) Just a few blocks from most train lines to everywhere in NYC. Bedroom has a queen bed. The living room has a comfy pull out couch. There is also a sofa *chair that folds into a small bed (*only for a petit person.) You'll have two private rooms to yourself - a bedroom and a living room / studio with a pullout couch and hightop dinner table. You will share the bathroom and cool/spacious kitchen with your host. Ask me about the ""escape room"" two blocks away. So much fun! Park Slope is one of the most desirable places to live in all of NYC. And since we are on the edge of the neighborhood we are also close to Fort Green - another cool neighborhood with a park and fun coffee shops and restaurants. Most train lines are a few blocks awa",2/12/17,t,t,86%,3/22/14,f,6/17/17,40.68086393756811,-73.97752826,2 Private Rooms In Great Area Near Trains,Park Slope,6,100,,11217,2,2
6972777,3.80666249,House,Private room,"{TV,Internet,""Wireless Internet"",""Air conditioning"",Kitchen,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",1,1,Real Bed,flexible,TRUE,LA,"The home is located on the boarder of Monrovia and Arcadia, literally our side is Monrovia and the street across is Arcadia. Walking distance to great restaurants, bars, Santa Anita Race track, Santa Anita Mall, Los Angeles Arboretum, Angeles Forest",5/19/15,t,t,100%,11/29/13,f,3/19/17,34.14714093762547,-118.0211027,Priv Room boarding Monrovia/Arcadia,Arcadia,5,80,https://a0.muscache.com/im/pictures/73906269/b0754fc9_original.jpg?aki_policy=small,91016,1,1
14253838,4.382026634673881,Loft,Private room,"{Internet,""Wireless Internet"",Kitchen,Elevator,""Buzzer/wireless intercom"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",Essentials,Shampoo}",2,1,Real Bed,moderate,FALSE,NYC,"1 bedroom available in a large, open loft with high ceilings located in WILLIAMSBURG off the bedford ave stop on the L train, 2 blocks from the river very safe neighborhood surrounded by bars, restaurants, WIFI plus all amenities included Private room in a 2br loft apartment in the heart of Williamsburg Located right between the Bedford ave. stop off the L train (1 stop away from Manhattan and only 3 stops away from Union Square L,N,Q,R,4,5,6 ) and the Marcy stop off the J and M as well as the Lorimer G train located a few blocks north of the williamsburg bridge and 2 blocks from the river. Wi Fi Internet Access and utilities included. Fresh linens (bed and bath towels provided) photos of bedroom coming soon!! (includes a lofted double bed with storage and closet for clothes as well as reading lamp, chair, desk Private room, common area with: kitchen/livingroom, office, bathroom, laundry on the same floor with washer/dryer I'll be present at the listing during my guest's stay but work ",,t,t,,3/26/15,f,,40.71374668,-73.96311552,"1 bedroom, large williamsburg loft",Williamsburg,0,,https://a0.muscache.com/im/pictures/72378249/c929bd3b_original.jpg?aki_policy=small,11249,1,1
20738762,5.247024072160486,Apartment,Entire home/apt,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air conditioning"",Kitchen,Doorman,Elevator,Heating,""Family/kid friendly"",Washer,Dryer,Essentials,Shampoo}",6,1,Real Bed,flexible,TRUE,NYC,"Hi! I am currently listing my large, spacious 2 bedroom apartment in West Harlem near Columbia University. The 1 subway train is 2 blocks away. Doorman building. Delis, Duane Reade, Restaurants all nearby.",,t,f,,7/21/15,f,,40.81910973716828,-73.95670408,"Large, Spacious 2 BR in Manhattan",Harlem,0,,https://a0.muscache.com/im/pictures/97755452/b22c2ac2_original.jpg?aki_policy=small,10031,2,2
16221430,5.857933154483459,Apartment,Entire home/apt,"{TV,""Wireless Internet"",""Air conditioning"",Kitchen,""Indoor fireplace"",Heating,""Smoke detector"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,Iron,""Laptop friendly workspace""}",3,1,Real Bed,flexible,TRUE,NYC,"Designer Mid-Century 1 Bedroom jewel with roofdeck in the heart of the West Village. Enjoy 7 windows and an entire floor to yourself in this romantic getaway, perfectly located in the midst of prime downtown Manhattan. Steps to Washington Square Park, three blocks to the West River, one block from ten major subway lines, and less than 5 minutes away from Meatpacking, SoHo, Nolita, and more than 70 top restaurants and bars. This luxurious spot is perfect for those working or playing in NY. A top floor, 3rd story walkup, exceptionally open and airy, floor-through apartment located in a small, charming building in the historic West Village/Greenwich Village district, this characterful 1 bedroom features a comfortable queen bed with Italian linens, and a collection of vintage mid century modern teak and walnut furnishings. Two air conditioners and baseboard heaters, seven windows full of light, a small fully-featured kitchen with glass cooktop and dishwasher, spacious dining table for four",8/27/17,t,t,100%,8/9/12,f,9/24/17,40.73321322998492,-74.00242068,"Luxurious, bright West Village 1BR with Roofdeck",West Village,3,100,https://a0.muscache.com/im/pictures/4258aff8-9445-4bbd-bdd5-b83ea0b24750.jpg?aki_policy=small,10014,1,1
13398011,4.574710978503383,Loft,Entire home/apt,"{TV,Internet,""Wireless Internet"",Kitchen,Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo}",6,1,Real Bed,strict,TRUE,NYC,"Gorgeous 1000 sq ft loft with 12' ceilings, sunset Manhattan views, antique Balinese furniture, full kitchen, only 20 minutes to Union Square with the Jefferson L train- with amazing new bars, restaurants, and street art on the way home! The light coming through in the afternoon and at sunset is truly magical- full downtown view, up to the Empire State building! There's also a pommel horse in case you're an aspiring gymnast :) Full kitchen, super comfy couch, TV, fast internet, nice and hot shower, and there's a washer/dryer down the hall. Can sleep 2 in the bedroom, another 2 on an air mattress, and another 2 on the couch. If you'd just be interested in the room and not the whole place, check out my other listing: https://www.airbnb.com/rooms/5326138 The whole place! I keep the smaller lofted bedroom closed- it could potentially be made available though. Again, if you're just interested in the room my other listing is here: https://www.airbnb.com/rooms/5326138 I'm rarely at home in th",2/15/15,t,t,89%,3/8/12,t,6/11/17,40.70827289776521,-73.92263996,Eclectic Loft 20 min-> Union Sq! ,Bushwick,22,96,https://a0.muscache.com/im/pictures/0312e279-cff1-49ac-9950-067f57a1077a.jpg?aki_policy=small,11237,1,6
18472310,4.0943445622220995,Apartment,Private room,"{TV,Internet,""Wireless Internet"",""Air conditioning"",Kitchen,Doorman,Gym,Elevator,""Buzzer/wireless intercom"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,""Lock on bedroom door"",Hangers,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",2,1,Real Bed,moderate,TRUE,NYC,"Welcome! This private room with shared bath in the hot Long Island City neighborhood is only 5-10 min from manhattan with 6 different subways lines (E,M,R,N,Q,7) less than 2 blocks away, putting the whole city at your fingertips! Check out our game room and gym in your free time. Room has heater, dresser, Queen bed. Full kitchen, wifi, cable, netflix, xbox, wii with comfy couches in common room. Hang with us, watch movies, make group dinners.  We love having guests! Questions? Ask away! Great location less than 10 min from Manhattan with access to 6 subways!  Friendly atmosphere: hang out and watch some Netflix, play some video games, or grab a beer with us.  Like to cook?  So do we!  Don't forget the gym and game room! TV, video games, wifi, kitchen, private bathroom, and all building amenities. My roommate and I are both young professionals working in NY.  We love meeting and getting to know new people.  You're encouraged to hang out and watch a movie or chat with us over dinner! Lon",5/19/16,t,t,,8/21/14,f,7/26/16,40.75120430009384,-73.94019457,Private room 5 min from manhattan!,Astoria,3,80,https://a0.muscache.com/im/pictures/bc214004-66fe-4154-9c8b-2d12806019a8.jpg?aki_policy=small,11101,1,1
18524434,5.010635294096256,Apartment,Private room,"{TV,""Wireless Internet"",Kitchen,Heating,Washer,Dryer,""Smoke detector"",""First aid kit"",""Safety card"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,Iron,""Laptop friendly workspace"",""Private living room""}",1,1,Real Bed,flexible,FALSE,SF,Light filled front room with twin bed in Mission flat.,9/1/17,t,f,100%,7/31/12,f,9/1/17,37.743459623135436,-122.4235098,solo Mission get away,Noe Valley,1,100,https://a0.muscache.com/im/pictures/06d45e80-b4b2-4e02-9172-77b34ff76c58.jpg?aki_policy=small,94110,1,1
19225024,4.859812404361672,House,Private room,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free parking on premises"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self Check-In"",Lockbox,Bathtub,""Children’s books and toys"",""Children’s dinnerware"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""BBQ grill"",""Patio or balcony"",""Garden or backyard"",""Luggage dropoff allowed"",""Step-free access"",""Flat, smooth pathway to front door"",""Well-lit path to entrance""}",4,1,Real Bed,strict,TRUE,SF,"You’ll love my San Francisco home because of the  free parking, amazing views, vibrant colorful multi-ethnic location, and very safe family friendly neighborhood . You are only 9 miles from the airport (about a 10 minute drive). My place is perfect for couples, solo adventurers, business travelers, and families (with kids). This is a garden view room on the ground floor with a queen size bed and a pull out full size bed/sofa. It has it's own private connected bathroom with tub/shower. Large Screen TV with lots of Apple movies and full cable including Netflix, HBO, Showtime, and Hulu. Upstairs their is a shared fun gourmet kitchen with free coffee. you will find a comfortable living room and dinning area to relax in. Guest are provided a lockbox with house key to come and go at their own lesure. I am a third generation native San Franciscan, single father, ( my children are grown and living away from home). I love sharing my favorite places to go in the city. I am also a professional ph",10/10/16,t,t,100%,11/12/13,t,9/25/17,37.7219829,-122.4075767,Private room with attached private bathroom,Portola,31,93,https://a0.muscache.com/im/pictures/4b7d021f-a10a-49ed-ab2c-663f2e7cf7ef.jpg?aki_policy=small,94134,1,2
18840866,5.087596335232384,Apartment,Entire home/apt,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air conditioning"",Kitchen,""Free parking on premises"",""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,""Lock on bedroom door"",""24-hour check-in"",Hangers,Iron,""Laptop friendly workspace"",""Self Check-In"",Lockbox,""Private entrance""}",7,2,Real Bed,strict,TRUE,LA,"This lovely apartment With over 1400 square feet of living space, it has two bedroom/ two bath, a full kitchen with. Appliance, flat screen TV, hardwood Floors, two private parking and Everything   You’ll need for A carefree vacation!  Stay touch with loved ones back Home as wireless internet and cable are included your Rental package tastefully refreshed for The Modern traveler on vacation or business. a variety of Retail stores, specialty shop and Restaurant are Accessible within minutes. The fully appointed kitchen will eliminate the Need to go out dining. For every meal, the availability of local produce and fruit, that California is famous for will enable you to sit back and relax to watch your large flat screen TV after a long day of taking in the Site and atmospheric! Comfortable couch, TV with cable, coffee table.  The kitchen is stocked with all major appliances such as: gas stove& oven, refrigerator, microwave, toaster, & coffee maker. Inside the Kitchen cabinets we’ve provid",12/27/16,t,t,100%,6/29/16,t,2/11/17,34.18104334180944,-118.3045588,Huge 2BD/2 BATH. Apt. fully furnished in Burbank,Burbank,6,84,https://a0.muscache.com/im/pictures/f0e73458-64a1-4ebb-803c-eed5c6a8ba64.jpg?aki_policy=small,91501,2,3
2586472,5.010635294096256,Apartment,Entire home/apt,"{Internet,""Wireless Internet"",""Air conditioning"",Kitchen,""Free parking on premises"",Gym,Elevator,""Buzzer/wireless intercom"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Hair dryer""}",2,1,Real Bed,flexible,FALSE,NYC,"I am an entrepreneur in the health and wellness space looking to rent out my apartment of couch (really a woven cot). Happy to make you a power smoothie in the morning. The apt is a few blocks from the park, the subway and all the shopping and food establishments that populate the upper east side. Modern, new boutique building with elevator. Spacious one bedroom with floor to ceiling windows. Large, mostly quiet.",,t,t,,5/18/12,f,,40.78789197912051,-73.95056974,UES Modern boutique building,East Harlem,0,,https://a0.muscache.com/im/pictures/a7b123b1-ff81-4818-b5b5-1b7ff2b6f52d.jpg?aki_policy=small,10029,1,1
